_key,_id,_from,_to,edge_family,edge_type,field_component,join_type,origin,perspective,priority_weight,references_column,references_table,unique_id,variable_name,weight
purchase_order:buyer_id:structural:system:has_column:SYS_HAS_PUR_BUY_001,manufacturing_graph_edge/purchase_order:buyer_id:structural:system:has_column:SYS_HAS_PUR_BUY_001,manufacturing_graph_node/purchase_order:entity:structural:system:none:none,manufacturing_graph_node/purchase_order:buyer_id:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_PUR_BUY_001,,
purchase_order:created_at:structural:system:has_column:SYS_HAS_PUR_CRE_001,manufacturing_graph_edge/purchase_order:created_at:structural:system:has_column:SYS_HAS_PUR_CRE_001,manufacturing_graph_node/purchase_order:entity:structural:system:none:none,manufacturing_graph_node/purchase_order:created_at:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_PUR_CRE_001,,
purchase_order:po_date:structural:system:has_column:SYS_HAS_PUR_POD_001,manufacturing_graph_edge/purchase_order:po_date:structural:system:has_column:SYS_HAS_PUR_POD_001,manufacturing_graph_node/purchase_order:entity:structural:system:none:none,manufacturing_graph_node/purchase_order:po_date:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_PUR_POD_001,,
purchase_order:po_id:structural:system:has_column:SYS_HAS_PUR_POI_001,manufacturing_graph_edge/purchase_order:po_id:structural:system:has_column:SYS_HAS_PUR_POI_001,manufacturing_graph_node/purchase_order:entity:structural:system:none:none,manufacturing_graph_node/purchase_order:po_id:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_PUR_POI_001,,
purchase_order:po_id:structural:system:references:SYS_REF_PUR_POI_001,manufacturing_graph_edge/purchase_order:po_id:structural:system:references:SYS_REF_PUR_POI_001,manufacturing_graph_node/purchase_order:po_id:structural:system:none:none,manufacturing_graph_node/receiving:po_id:structural:system:none:none,structural,references,,,fk_declared,system,,po_id,receiving,SYS_REF_PUR_POI_001,,
purchase_order:po_id:structural:system:references:SYS_REF_PUR_POI_002,manufacturing_graph_edge/purchase_order:po_id:structural:system:references:SYS_REF_PUR_POI_002,manufacturing_graph_node/purchase_order:po_id:structural:system:none:none,manufacturing_graph_node/receiving:po_id:structural:system:none:none,structural,references,,LEFT,sql_observed,system,,po_id,receiving,SYS_REF_PUR_POI_002,,
purchase_order:po_type:structural:system:has_column:SYS_HAS_PUR_POT_001,manufacturing_graph_edge/purchase_order:po_type:structural:system:has_column:SYS_HAS_PUR_POT_001,manufacturing_graph_node/purchase_order:entity:structural:system:none:none,manufacturing_graph_node/purchase_order:po_type:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_PUR_POT_001,,
purchase_order:required_date:semantic:Finance:resolves_to:FIN_RES_PUR_REQ_A30A01F2,manufacturing_graph_edge/purchase_order:required_date:semantic:Finance:resolves_to:FIN_RES_PUR_REQ_A30A01F2,manufacturing_graph_node/purchase_order:required_date:structural:system:none:none,manufacturing_graph_node/DeliveryPerformanceFinance:entity:semantic:canonical:none:none,semantic,resolves_to,3,,,Finance,3,,,FIN_RES_PUR_REQ_A30A01F2,required_date,1
purchase_order:required_date:semantic:Manufacturing:resolves_to:MAN_RES_PUR_REQ_13B2D224,manufacturing_graph_edge/purchase_order:required_date:semantic:Manufacturing:resolves_to:MAN_RES_PUR_REQ_13B2D224,manufacturing_graph_node/purchase_order:required_date:structural:system:none:none,manufacturing_graph_node/DeliveryPerformanceOps:entity:semantic:canonical:none:none,semantic,resolves_to,1,,,Manufacturing,3,,,MAN_RES_PUR_REQ_13B2D224,required_date,1
purchase_order:required_date:semantic:Payables:resolves_to:PAY_RES_PUR_REQ_2542DC63,manufacturing_graph_edge/purchase_order:required_date:semantic:Payables:resolves_to:PAY_RES_PUR_REQ_2542DC63,manufacturing_graph_node/purchase_order:required_date:structural:system:none:none,manufacturing_graph_node/DeliveryPerformanceFinance:entity:semantic:canonical:none:none,semantic,resolves_to,3,,,Payables,2,,,PAY_RES_PUR_REQ_2542DC63,required_date,1
purchase_order:required_date:semantic:Quality:resolves_to:QUA_RES_PUR_REQ_B58E0A1C,manufacturing_graph_edge/purchase_order:required_date:semantic:Quality:resolves_to:QUA_RES_PUR_REQ_B58E0A1C,manufacturing_graph_node/purchase_order:required_date:structural:system:none:none,manufacturing_graph_node/DeliveryPerformanceSupplier:entity:semantic:canonical:none:none,semantic,resolves_to,2,,,Quality,2,,,QUA_RES_PUR_REQ_B58E0A1C,required_date,1
purchase_order:required_date:semantic:Receivables:resolves_to:REC_RES_PUR_REQ_2046DC70,manufacturing_graph_edge/purchase_order:required_date:semantic:Receivables:resolves_to:REC_RES_PUR_REQ_2046DC70,manufacturing_graph_node/purchase_order:required_date:structural:system:none:none,manufacturing_graph_node/DeliveryPerformanceSupplier:entity:semantic:canonical:none:none,semantic,resolves_to,2,,,Receivables,2,,,REC_RES_PUR_REQ_2046DC70,required_date,1
purchase_order:required_date:semantic:Work_Orders:resolves_to:WOR_RES_PUR_REQ_257C68AC,manufacturing_graph_edge/purchase_order:required_date:semantic:Work_Orders:resolves_to:WOR_RES_PUR_REQ_257C68AC,manufacturing_graph_node/purchase_order:required_date:structural:system:none:none,manufacturing_graph_node/DeliveryPerformanceOps:entity:semantic:canonical:none:none,semantic,resolves_to,1,,,Work_Orders,3,,,WOR_RES_PUR_REQ_257C68AC,required_date,1
purchase_order:required_date:structural:system:has_column:SYS_HAS_PUR_REQ_001,manufacturing_graph_edge/purchase_order:required_date:structural:system:has_column:SYS_HAS_PUR_REQ_001,manufacturing_graph_node/purchase_order:entity:structural:system:none:none,manufacturing_graph_node/purchase_order:required_date:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_PUR_REQ_001,,
purchase_order:service_id:structural:system:has_column:SYS_HAS_PUR_SER_001,manufacturing_graph_edge/purchase_order:service_id:structural:system:has_column:SYS_HAS_PUR_SER_001,manufacturing_graph_node/purchase_order:entity:structural:system:none:none,manufacturing_graph_node/purchase_order:service_id:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_PUR_SER_001,,
purchase_order:site_id:structural:system:has_column:SYS_HAS_PUR_SIT_001,manufacturing_graph_edge/purchase_order:site_id:structural:system:has_column:SYS_HAS_PUR_SIT_001,manufacturing_graph_node/purchase_order:entity:structural:system:none:none,manufacturing_graph_node/purchase_order:site_id:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_PUR_SIT_001,,
purchase_order:status:semantic:Payables:resolves_to:PAY_RES_PUR_STA_E000238A,manufacturing_graph_edge/purchase_order:status:semantic:Payables:resolves_to:PAY_RES_PUR_STA_E000238A,manufacturing_graph_node/purchase_order:status:structural:system:none:none,manufacturing_graph_node/PurchaseOrderLifecycleState:entity:semantic:canonical:none:none,semantic,resolves_to,1,,,Payables,3,,,PAY_RES_PUR_STA_E000238A,,1
purchase_order:status:structural:system:has_column:SYS_HAS_PUR_STA_001,manufacturing_graph_edge/purchase_order:status:structural:system:has_column:SYS_HAS_PUR_STA_001,manufacturing_graph_node/purchase_order:entity:structural:system:none:none,manufacturing_graph_node/purchase_order:status:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_PUR_STA_001,,
purchase_order:supplier_id:structural:system:has_column:SYS_HAS_PUR_SUP_001,manufacturing_graph_edge/purchase_order:supplier_id:structural:system:has_column:SYS_HAS_PUR_SUP_001,manufacturing_graph_node/purchase_order:entity:structural:system:none:none,manufacturing_graph_node/purchase_order:supplier_id:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_PUR_SUP_001,,
purchase_order:supplier_id:structural:system:references:SYS_REF_PUR_SUP_001,manufacturing_graph_edge/purchase_order:supplier_id:structural:system:references:SYS_REF_PUR_SUP_001,manufacturing_graph_node/purchase_order:supplier_id:structural:system:none:none,manufacturing_graph_node/suppliers:supplier_id:structural:system:none:none,structural,references,,,fk_declared,system,,supplier_id,suppliers,SYS_REF_PUR_SUP_001,,
purchase_order:supplier_id:structural:system:references:SYS_REF_PUR_SUP_002,manufacturing_graph_edge/purchase_order:supplier_id:structural:system:references:SYS_REF_PUR_SUP_002,manufacturing_graph_node/purchase_order:supplier_id:structural:system:none:none,manufacturing_graph_node/suppliers:supplier_id:structural:system:none:none,structural,references,,LEFT,sql_observed,system,,supplier_id,suppliers,SYS_REF_PUR_SUP_002,,
purchase_order:total_cost:structural:system:has_column:SYS_HAS_PUR_TOT_001,manufacturing_graph_edge/purchase_order:total_cost:structural:system:has_column:SYS_HAS_PUR_TOT_001,manufacturing_graph_node/purchase_order:entity:structural:system:none:none,manufacturing_graph_node/purchase_order:total_cost:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_PUR_TOT_001,,
purchase_order:wo_id:structural:system:has_column:SYS_HAS_PUR_WOI_001,manufacturing_graph_edge/purchase_order:wo_id:structural:system:has_column:SYS_HAS_PUR_WOI_001,manufacturing_graph_node/purchase_order:entity:structural:system:none:none,manufacturing_graph_node/purchase_order:wo_id:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_PUR_WOI_001,,
purchase_order:wo_id:structural:system:references:SYS_REF_PUR_WOI_001,manufacturing_graph_edge/purchase_order:wo_id:structural:system:references:SYS_REF_PUR_WOI_001,manufacturing_graph_node/purchase_order:wo_id:structural:system:none:none,manufacturing_graph_node/work_order:wo_id:structural:system:none:none,structural,references,,,fk_declared,system,,wo_id,work_order,SYS_REF_PUR_WOI_001,,
receiving:cert_required:structural:system:has_column:SYS_HAS_REC_CER_001,manufacturing_graph_edge/receiving:cert_required:structural:system:has_column:SYS_HAS_REC_CER_001,manufacturing_graph_node/receiving:entity:structural:system:none:none,manufacturing_graph_node/receiving:cert_required:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_REC_CER_001,,
receiving:created_at:structural:system:has_column:SYS_HAS_REC_CRE_001,manufacturing_graph_edge/receiving:created_at:structural:system:has_column:SYS_HAS_REC_CRE_001,manufacturing_graph_node/receiving:entity:structural:system:none:none,manufacturing_graph_node/receiving:created_at:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_REC_CRE_001,,
receiving:inspection_status:semantic:Quality:resolves_to:QUA_RES_REC_INS_FD27B632,manufacturing_graph_edge/receiving:inspection_status:semantic:Quality:resolves_to:QUA_RES_REC_INS_FD27B632,manufacturing_graph_node/receiving:inspection_status:structural:system:none:none,manufacturing_graph_node/ReceivingInspectionState:entity:semantic:canonical:none:none,semantic,resolves_to,1,,,Quality,3,,,QUA_RES_REC_INS_FD27B632,,1
receiving:inspection_status:structural:system:has_column:SYS_HAS_REC_INS_001,manufacturing_graph_edge/receiving:inspection_status:structural:system:has_column:SYS_HAS_REC_INS_001,manufacturing_graph_node/receiving:entity:structural:system:none:none,manufacturing_graph_node/receiving:inspection_status:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_REC_INS_001,,
receiving:part_id:structural:system:has_column:SYS_HAS_REC_PAR_001,manufacturing_graph_edge/receiving:part_id:structural:system:has_column:SYS_HAS_REC_PAR_001,manufacturing_graph_node/receiving:entity:structural:system:none:none,manufacturing_graph_node/receiving:part_id:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_REC_PAR_001,,
receiving:part_id:structural:system:references:SYS_REF_REC_PAR_001,manufacturing_graph_edge/receiving:part_id:structural:system:references:SYS_REF_REC_PAR_001,manufacturing_graph_node/receiving:part_id:structural:system:none:none,manufacturing_graph_node/part:part_id:structural:system:none:none,structural,references,,,fk_declared,system,,part_id,part,SYS_REF_REC_PAR_001,,
receiving:part_id:structural:system:references:SYS_REF_REC_PAR_002,manufacturing_graph_edge/receiving:part_id:structural:system:references:SYS_REF_REC_PAR_002,manufacturing_graph_node/receiving:part_id:structural:system:none:none,manufacturing_graph_node/work_order:part_id:structural:system:none:none,structural,references,,,fk_declared,system,,part_id,work_order,SYS_REF_REC_PAR_002,,
receiving:po_id:structural:system:has_column:SYS_HAS_REC_POI_001,manufacturing_graph_edge/receiving:po_id:structural:system:has_column:SYS_HAS_REC_POI_001,manufacturing_graph_node/receiving:entity:structural:system:none:none,manufacturing_graph_node/receiving:po_id:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_REC_POI_001,,
receiving:po_id:structural:system:references:SYS_REF_REC_POI_001,manufacturing_graph_edge/receiving:po_id:structural:system:references:SYS_REF_REC_POI_001,manufacturing_graph_node/receiving:po_id:structural:system:none:none,manufacturing_graph_node/purchase_order:po_id:structural:system:none:none,structural,references,,,fk_declared,system,,po_id,purchase_order,SYS_REF_REC_POI_001,,
receiving:quantity_ordered:structural:system:has_column:SYS_HAS_REC_QUA_001,manufacturing_graph_edge/receiving:quantity_ordered:structural:system:has_column:SYS_HAS_REC_QUA_001,manufacturing_graph_node/receiving:entity:structural:system:none:none,manufacturing_graph_node/receiving:quantity_ordered:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_REC_QUA_001,,
receiving:quantity_received:structural:system:has_column:SYS_HAS_REC_QUA_002,manufacturing_graph_edge/receiving:quantity_received:structural:system:has_column:SYS_HAS_REC_QUA_002,manufacturing_graph_node/receiving:entity:structural:system:none:none,manufacturing_graph_node/receiving:quantity_received:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_REC_QUA_002,,
receiving:receipt_date:semantic:Finance:resolves_to:FIN_RES_REC_REC_4B0375BE,manufacturing_graph_edge/receiving:receipt_date:semantic:Finance:resolves_to:FIN_RES_REC_REC_4B0375BE,manufacturing_graph_node/receiving:receipt_date:structural:system:none:none,manufacturing_graph_node/DeliveryPerformanceFinance:entity:semantic:canonical:none:none,semantic,resolves_to,3,,,Finance,3,,,FIN_RES_REC_REC_4B0375BE,receipt_date,1
receiving:receipt_date:semantic:Manufacturing:resolves_to:MAN_RES_REC_REC_1EBD5B78,manufacturing_graph_edge/receiving:receipt_date:semantic:Manufacturing:resolves_to:MAN_RES_REC_REC_1EBD5B78,manufacturing_graph_node/receiving:receipt_date:structural:system:none:none,manufacturing_graph_node/DeliveryPerformanceOps:entity:semantic:canonical:none:none,semantic,resolves_to,1,,,Manufacturing,3,,,MAN_RES_REC_REC_1EBD5B78,receipt_date,1
receiving:receipt_date:semantic:Payables:resolves_to:PAY_RES_REC_REC_D1E85751,manufacturing_graph_edge/receiving:receipt_date:semantic:Payables:resolves_to:PAY_RES_REC_REC_D1E85751,manufacturing_graph_node/receiving:receipt_date:structural:system:none:none,manufacturing_graph_node/DeliveryPerformanceFinance:entity:semantic:canonical:none:none,semantic,resolves_to,3,,,Payables,2,,,PAY_RES_REC_REC_D1E85751,receipt_date,1
receiving:receipt_date:semantic:Quality:resolves_to:QUA_RES_REC_REC_1B2BA829,manufacturing_graph_edge/receiving:receipt_date:semantic:Quality:resolves_to:QUA_RES_REC_REC_1B2BA829,manufacturing_graph_node/receiving:receipt_date:structural:system:none:none,manufacturing_graph_node/DeliveryPerformanceSupplier:entity:semantic:canonical:none:none,semantic,resolves_to,2,,,Quality,2,,,QUA_RES_REC_REC_1B2BA829,receipt_date,1
receiving:receipt_date:semantic:Receivables:resolves_to:REC_RES_REC_REC_1C0C8B26,manufacturing_graph_edge/receiving:receipt_date:semantic:Receivables:resolves_to:REC_RES_REC_REC_1C0C8B26,manufacturing_graph_node/receiving:receipt_date:structural:system:none:none,manufacturing_graph_node/DeliveryPerformanceSupplier:entity:semantic:canonical:none:none,semantic,resolves_to,2,,,Receivables,2,,,REC_RES_REC_REC_1C0C8B26,receipt_date,1
receiving:receipt_date:semantic:Work_Orders:resolves_to:WOR_RES_REC_REC_FC7963C5,manufacturing_graph_edge/receiving:receipt_date:semantic:Work_Orders:resolves_to:WOR_RES_REC_REC_FC7963C5,manufacturing_graph_node/receiving:receipt_date:structural:system:none:none,manufacturing_graph_node/DeliveryPerformanceOps:entity:semantic:canonical:none:none,semantic,resolves_to,1,,,Work_Orders,3,,,WOR_RES_REC_REC_FC7963C5,receipt_date,1
